feature,coefficient,abs_coefficient,feature_type
cat__STATE_PA,0.02354170286675607,0.02354170286675607,structured
cat__STATE_PR,0.005615432769376393,0.005615432769376393,structured
cat__STATE_PW,-0.07126817484332183,0.07126817484332183,structured
cat__STATE_QM,0.18557792660862407,0.18557792660862407,structured
cat__STATE_RI,0.16462412881847693,0.16462412881847693,structured
cat__STATE_SC,-0.12045843998021288,0.12045843998021288,structured
cat__STATE_SD,-0.08394632472534459,0.08394632472534459,structured
cat__STATE_TN,0.1395775123503346,0.1395775123503346,structured
cat__STATE_TX,-0.02034338980108435,0.02034338980108435,structured
cat__STATE_UNKNOWN,0.6502475118267544,0.6502475118267544,structured
cat__STATE_UT,-0.14895641982877186,0.14895641982877186,structured
cat__STATE_VA,0.010053146846203013,0.010053146846203013,structured
cat__STATE_VI,-1.062150582230289,1.062150582230289,structured
cat__STATE_VT,-0.04494160210606751,0.04494160210606751,structured
cat__STATE_WA,-0.06385702785532593,0.06385702785532593,structured
cat__STATE_WI,0.09321322402968082,0.09321322402968082,structured
cat__STATE_WV,0.14846403378058687,0.14846403378058687,structured
cat__STATE_WY,-0.09553692299674432,0.09553692299674432,structured
cat__STATE_XB,-0.4716587175419806,0.4716587175419806,structured
cat__STATE_XV,-0.24321564952026542,0.24321564952026542,structured
cat__YEAR_2020,-0.56330711584186,0.56330711584186,structured
cat__YEAR_2021,-0.48992997078326933,0.48992997078326933,structured
cat__YEAR_2022,0.10269181592476222,0.10269181592476222,structured
cat__YEAR_2023,0.2283413145212188,0.2283413145212188,structured
cat__YEAR_2024,-0.2439121944725929,0.2439121944725929,structured
cat__YEAR_2025,0.21520805482072916,0.21520805482072916,structured
cat__MONTH_1,-0.1626391462473074,0.1626391462473074,structured
cat__MONTH_10,-0.05707240961693761,0.05707240961693761,structured
cat__MONTH_11,0.019355832822230554,0.019355832822230554,structured
cat__MONTH_12,0.1758411660892247,0.1758411660892247,structured
cat__MONTH_2,-0.2391199098116968,0.2391199098116968,structured
cat__MONTH_3,-0.22112043853870347,0.22112043853870347,structured
cat__MONTH_4,-0.22791472757190573,0.22791472757190573,structured
cat__MONTH_5,-0.11186275480101977,0.11186275480101977,structured
cat__MONTH_6,0.027765440647921667,0.027765440647921667,structured
cat__MONTH_7,0.035394278010225926,0.035394278010225926,structured
cat__MONTH_8,-0.0094593381933663,0.0094593381933663,structured
cat__MONTH_9,0.019923911380388588,0.019923911380388588,structured
binary__MANU__JANSSEN,-0.10494839146489628,0.10494839146489628,structured
binary__MANU__MODERNA,-0.2417080325183557,0.2417080325183557,structured
binary__MANU__NOVAVAX,-0.6119623508334952,0.6119623508334952,structured
binary__MANU__PFIZER_BIONTECH,-0.20051524722804515,0.20051524722804515,structured
binary__MANU__UNKNOWN_MANUFACTURER,-0.10769967733355763,0.10769967733355763,structured
binary__DOSE_COUNT,0.8931960739576239,0.8931960739576239,structured
binary__MULTI_DOSE,0.4695920535957171,0.4695920535957171,structured
binary__UNKNOWN_DOSE,0.04953453083448191,0.04953453083448191,structured
binary__MULTI_MANUFACTURER,-0.14200132805011972,0.14200132805011972,structured
binary__NUMDAYS_MISSING,-0.1299567932335135,0.1299567932335135,structured
binary__ONSET_INTERVAL_MISSING,-0.1113170863088489,0.1113170863088489,structured
binary__AGE_YRS_MISSING,-0.328460066160052,0.328460066160052,structured
binary__HISTORY_MISSING,-0.010056898903471986,0.010056898903471986,structured
binary__CUR_ILL_MISSING,-0.25247144923222703,0.25247144923222703,structured
binary__ALLERGIES_MISSING,0.23528466116251695,0.23528466116251695,structured
binary__PRIOR_VAX_MISSING,0.30486725498996603,0.30486725498996603,structured
binary__LAB_DATA_MISSING,-1.202461507996357,1.202461507996357,structured
binary__OTHER_MEDS_MISSING,0.5087385540976834,0.5087385540976834,structured
binary__HISTORY__cardiovascular,0.19499537477348672,0.19499537477348672,structured
binary__HISTORY__respiratory,0.10735296160029364,0.10735296160029364,structured
binary__HISTORY__metabolic,0.048535363662248615,0.048535363662248615,structured
binary__HISTORY__endocrine_thyroid,-0.00905223027181169,0.00905223027181169,structured
binary__HISTORY__musculoskeletal,-0.09723312534144572,0.09723312534144572,structured
binary__HISTORY__mental_health,0.19314180014635338,0.19314180014635338,structured
binary__HISTORY__gastrointestinal,0.059056158674477256,0.059056158674477256,structured
binary__HISTORY__kidney,0.5589662339506885,0.5589662339506885,structured
binary__HISTORY__clotting,0.28167204956372494,0.28167204956372494,structured
binary__HISTORY__autoimmune,0.22873180995698073,0.22873180995698073,structured
binary__HISTORY__cancer_immunocompromised,0.04462124253313811,0.04462124253313811,structured
binary__HISTORY__neurologic,0.08682912950770612,0.08682912950770612,structured
binary__HISTORY__lymphatic_edema,-6.531722345623844e-05,6.531722345623844e-05,structured
binary__HISTORY__other,0.08008486301196978,0.08008486301196978,structured
binary__CUR_ILL__acute_infection,-0.12458887177972647,0.12458887177972647,structured
binary__CUR_ILL__chronic_cardiovascular,0.14562006708140854,0.14562006708140854,structured
binary__CUR_ILL__chronic_respiratory,0.04063448202663044,0.04063448202663044,structured
binary__CUR_ILL__metabolic_endocrine,0.08137743308024717,0.08137743308024717,structured
binary__CUR_ILL__endocrine_thyroid,-0.01166021055400457,0.01166021055400457,structured
binary__CUR_ILL__autoimmune_inflammatory,-0.16037062763299592,0.16037062763299592,structured
binary__CUR_ILL__neurologic,0.2492587875021775,0.2492587875021775,structured
binary__CUR_ILL__neuro_headache,-0.01571577785235442,0.01571577785235442,structured
binary__CUR_ILL__cancer_immunocompromised,0.019010979979689837,0.019010979979689837,structured
binary__CUR_ILL__lymphatic_edema,0.011602057714304254,0.011602057714304254,structured
binary__CUR_ILL__other,-0.14786519003580745,0.14786519003580745,structured
binary__ALLERGIES__drug_allergy,0.1487796551513283,0.1487796551513283,structured
binary__ALLERGIES__food_allergy,0.2864705986682321,0.2864705986682321,structured
binary__ALLERGIES__latex_other_contact,0.16982467645675653,0.16982467645675653,structured
binary__ALLERGIES__anaphylaxis_history,0.4067972009331548,0.4067972009331548,structured
binary__ALLERGIES__other,0.23067945345989868,0.23067945345989868,structured
binary__PRIOR_VAX__prior_covid_vax,0.23282410078605326,0.23282410078605326,structured
binary__PRIOR_VAX__prior_flu_vax,0.09986023127208096,0.09986023127208096,structured
binary__PRIOR_VAX__prior_other_vax,0.13702481259268315,0.13702481259268315,structured
binary__PRIOR_VAX__prior_vax_reaction,0.05233535065241728,0.05233535065241728,structured
binary__PRIOR_VAX__other,0.06675960831097974,0.06675960831097974,structured
binary__LAB_DATA__cardiac_markers,1.0546545305329633,1.0546545305329633,structured
binary__LAB_DATA__coagulation,0.43684977241971507,0.43684977241971507,structured
binary__LAB_DATA__inflammation,-0.22933664618515304,0.22933664618515304,structured
binary__LAB_DATA__cbc,0.38546134205823995,0.38546134205823995,structured
binary__LAB_DATA__vitals_procedures,0.6127065797960999,0.6127065797960999,structured
binary__LAB_DATA__other,-0.2815123549721204,0.2815123549721204,structured
binary__OTHER_MEDS__anticoagulant,-0.09053078948874246,0.09053078948874246,structured
binary__OTHER_MEDS__statin,-0.08265133037815195,0.08265133037815195,structured
binary__OTHER_MEDS__immunosuppressant,0.12450984937211206,0.12450984937211206,structured
