feature,importance,feature_type
mrna lot,3.394631906027055e-05,text
daughter,3.390634652046264e-05,text
patient enrolled,3.38555236950916e-05,text
acetaminophen,3.3845496277436645e-05,text
cat__STATE_WI,3.3782541575436504e-05,structured
vaccine bnt,3.3770293238413197e-05,text
numbness tingling,3.3758077749155697e-05,text
lot ew,3.371888475446497e-05,text
advil,3.3704904611162346e-05,text
injury,3.370204465430433e-05,text
finger,3.365541903959104e-05,text
binary__PRIOR_VAX__prior_covid_vax,3.36207026868532e-05,structured
pruritus,3.360056560307083e-05,text
fahrenheit,3.358108438212304e-05,text
data logger,3.355737396342555e-05,text
feel like,3.355336490827007e-05,text
using,3.351150444835489e-05,text
covid symptoms,3.345182367391216e-05,text
resident,3.343546684156841e-05,text
welts,3.343359852454248e-05,text
include,3.329515480959207e-05,text
computerised,3.329104003637499e-05,text
date lot,3.326017515488158e-05,text
years-old male,3.320256029861781e-05,text
doesn,3.316929357407524e-05,text
generalized,3.3122100255226917e-05,text
neck pain,3.3090389515010595e-05,text
therapy date,3.308429377163023e-05,text
hypoxemic respiratory,3.3046885968216544e-05,text
spikevax,3.302694162869864e-05,text
ep,3.293308080062791e-05,text
product administration,3.290977588845187e-05,text
took tylenol,3.2878805783338605e-05,text
allergy patient,3.284776057091823e-05,text
patient denied,3.282315392311759e-05,text
ill,3.2802703993769735e-05,text
invalid,3.280194088040996e-05,text
peripheral,3.270830954730567e-05,text
nauseous,3.2691156752088e-05,text
goes,3.266427655239166e-05,text
days dose,3.266091010280949e-05,text
study,3.265146475019594e-05,text
myalgia fever,3.264097618700958e-05,text
recovered sequelae,3.261972881155583e-05,text
non-significant,3.260602564016851e-05,text
ethnicity,3.259758458955641e-05,text
use provided,3.256956787233718e-05,text
trouble breathing,3.2555145713414956e-05,text
doctor said,3.255330858644776e-05,text
getting vaccine,3.253246235009378e-05,text
missed,3.253238640907835e-05,text
contracted covid,3.2497053172232877e-05,text
year-old single,3.249068399188965e-05,text
administered vaccine,3.2443899781577975e-05,text
hurting,3.2426836508568534e-05,text
apr age,3.2418796747368284e-05,text
representative,3.234881141151503e-05,text
aches headache,3.228494497651461e-05,text
need,3.2268114327529835e-05,text
enrolled,3.226780035972313e-05,text
headache headache,3.225389572710327e-05,text
appetite,3.218060576059535e-05,text
scalp,3.213477787078575e-05,text
immune,3.213013216862918e-05,text
spoke,3.2121953362939564e-05,text
moderna lot,3.2113833854919455e-05,text
event unspecified,3.2110875673646295e-05,text
approximately hours,3.2087996216885386e-05,text
lymphadenopathy,3.206248250662631e-05,text
lisinopril,3.203516546875824e-05,text
exercise,3.202488243353662e-05,text
pfizer biontech,3.2020333578269806e-05,text
middle,3.195917497155769e-05,text
waited,3.193373167931056e-05,text
exact,3.188735914249897e-05,text
sister,3.187714736765721e-05,text
juice,3.185457939654666e-05,text
date covid,3.18290507536138e-05,text
close,3.1819229058171236e-05,text
product quality,3.1815745719930826e-05,text
form feb,3.181342274966956e-05,text
note,3.177125674817536e-05,text
rash hives,3.1759290639122156e-05,text
care physician,3.172749177063244e-05,text
state,3.171973485614884e-05,text
doctor did,3.1687950473620955e-05,text
near,3.1659753439846946e-05,text
ew age,3.157521604206058e-05,text
afib,3.156298542331299e-05,text
numbness left,3.1526320022371446e-05,text
bad headache,3.149809178373791e-05,text
weekend,3.1466715294261966e-05,text
suspected covid,3.145738093110805e-05,text
cramps,3.145067716001426e-05,text
knew,3.14446101393866e-05,text
big,3.143406875154653e-05,text
die,3.141850292392549e-05,text
pressure measurement,3.140352250817875e-05,text
baby,3.139530962767416e-05,text
thyroid,3.1361404433198784e-05,text
past drug,3.136015403482978e-05,text
authority,3.135570334583205e-05,text
function,3.132032203600519e-05,text
vitamin nos,3.1311993541239086e-05,text
leave,3.130668981376107e-05,text
complaining,3.12970817316068e-05,text
collapsed,3.1278453198881974e-05,text
hip,3.126444300016583e-05,text
indication patient,3.117472034386186e-05,text
antibodies,3.116723047639662e-05,text
takes,3.113980450445153e-05,text
started feel,3.1136407495330585e-05,text
got shot,3.113604974079616e-05,text
conditions patient,3.10804383253516e-05,text
talking,3.105814593012659e-05,text
aches chills,3.1045665077997746e-05,text
event recovered,3.094678491671908e-05,text
biontech,3.0871963859067866e-05,text
secondary,3.085523554777131e-05,text
bone,3.0845729543877966e-05,text
penicillin,3.083613427570252e-05,text
patient felt,3.07391704839123e-05,text
special,3.072283668388253e-05,text
autoimmune,3.060183580265471e-05,text
severe reaction,3.059838651552375e-05,text
increase,3.056405808520166e-05,text
nasal congestion,3.0515988585343603e-05,text
hearing,3.048895612268802e-05,text
sounds,3.0399467210257158e-05,text
medications weeks,3.0392524956722043e-05,text
left breast,3.0385984377118343e-05,text
atorvastatin,3.0314192286373196e-05,text
vomiting diarrhea,3.0295984119220764e-05,text
dry mouth,3.0247100596071702e-05,text
heart racing,3.0239371518711272e-05,text
toes,3.020950248744506e-05,text
lesions,3.0200771727187463e-05,text
complaints,3.0155671950092195e-05,text
dec patient,3.013145584961965e-05,text
ongoing date,3.0126107502865797e-05,text
binary__ALLERGIES__food_allergy,3.0054519222802862e-05,structured
changes,3.004712373726566e-05,text
fatigue non,3.003774954128158e-05,text
old female,3.0029281147884636e-05,text
binary__ALLERGIES__latex_other_contact,3.0018628746909995e-05,structured
administered right,2.998444616781743e-05,text
left upper,2.996988059299424e-05,text
july,2.995600592323467e-05,text
attacks,2.9942607696906016e-05,text
got worse,2.9925077782339298e-05,text
rr,2.9836621692270896e-05,text
workup,2.9832627287685935e-05,text
date single,2.980989019249421e-05,text
consult,2.9776763515989623e-05,text
applied,2.971466055545688e-05,text
authorities,2.965850335540409e-05,text
eye pain,2.963206806990961e-05,text
included non-company,2.9598317247293208e-05,text
rate increased,2.9581091560296576e-05,text
provided concomitant,2.9548154509193748e-05,text
say,2.9532699351529573e-05,text
binary__CUR_ILL__neuro_headache,2.9529152290744554e-05,structured
knees,2.9520658007137698e-05,text
day vaccination,2.9520409189980238e-05,text
immunization reaction,2.949168064331844e-05,text
inflammatory,2.9485918976086353e-05,text
contracted,2.946807722403694e-05,text
patient began,2.9463053965629124e-05,text
hydrocortisone,2.94476879597893e-05,text
stop date,2.9445026012347878e-05,text
resting,2.943739170991258e-05,text
edema,2.9424882042788978e-05,text
address,2.9413119414789893e-05,text
breath chest,2.9393067890081382e-05,text
biontech covid,2.937265502821408e-05,text
open,2.9342837284902562e-05,text
aug patient,2.933609370183292e-05,text
follow received,2.9333464878595778e-05,text
perform,2.9331471073786994e-05,text
patient weight,2.9318376198755805e-05,text
good,2.9307091851872004e-05,text
nirmatrelvir,2.927495759115688e-05,text
job,2.9255175361141746e-05,text
included patient,2.9239298399072805e-05,text
minutes patient,2.9213497125614796e-05,text
later patient,2.9213060036951738e-05,text
latency,2.9182296157857938e-05,text
binary__CUR_ILL__acute_infection,2.912626429935269e-05,structured
sep patient,2.9076617767882586e-05,text
inappropriate,2.9075407744134628e-05,text
janssen,2.9074874522364047e-05,text
vaccination tested,2.9065088561370413e-05,text
intramuscular administered,2.9048844926823992e-05,text
experienced chest,2.901185909425996e-05,text
date apr,2.89650358829491e-05,text
numbers,2.895139223820626e-05,text
recently,2.8944274841373675e-05,text
standard,2.889719692103105e-05,text
allergist,2.8863891767049583e-05,text
myocardial infarction,2.884956535335068e-05,text
events occurred,2.883611377705301e-05,text
lip swelling,2.8818579746044348e-05,text
contains,2.877948884452175e-05,text
administration right,2.8749261135074765e-05,text
rash injection,2.870588219678427e-05,text
wait,2.8689750730163465e-05,text
large,2.8669022743261006e-05,text
drug allergy,2.865188613980022e-05,text
patient taking,2.8624248253036393e-05,text
included asthma,2.8622317997373433e-05,text
december,2.8601161961009213e-05,text
cell,2.8594552589473912e-05,text
stay,2.8532860185913926e-05,text
pfizer-sponsored program,2.834856254553591e-05,text
thing,2.8337173244671115e-05,text
viral,2.832968226522738e-05,text
ritonavir paxlovid,2.831979550564572e-05,text
qualifiers,2.8316269267545393e-05,text
treat,2.831511262131461e-05,text
nurse describes,2.8297407916450056e-05,text
fast,2.8293611160673717e-05,text
link sender,2.828486201893827e-05,text
treatments,2.8277343677220408e-05,text
event causal,2.8250431238325033e-05,text
potassium,2.824385182169227e-05,text
ankles,2.8232945945386905e-05,text
shot patient,2.8170483988684186e-05,text
causal association,2.8154390558562296e-05,text
compatible suggestive,2.8142054258733068e-05,text
approximately days,2.811958729191672e-05,text
recovered follow-up,2.8118098875764114e-05,text
finally,2.8094774944304083e-05,text
mg day,2.8068596385628924e-05,text
covid described,2.8066693314606784e-05,text
discovered,2.8065289282062822e-05,text
sleeping,2.8052172492198674e-05,text
time expired,2.804576349145896e-05,text
experienced dizziness,2.8040399839089446e-05,text
pain swelling,2.80256517418631e-05,text
knows,2.8005787668125945e-05,text
pt received,2.7979918354365062e-05,text
number expiration,2.79677276544915e-05,text
oxygen saturation,2.7943966067831553e-05,text
days ago,2.7911948289332046e-05,text
administration apr,2.7909615456969812e-05,text
form patient,2.7902642642015315e-05,text
chills patient,2.789144531381117e-05,text
left deltoid,2.7880924882417117e-05,text
administration feb,2.7844100228509452e-05,text
johnson,2.7837868706664652e-05,text
balance,2.7833964455565144e-05,text
muscle spasms,2.778699857367683e-05,text
age year-old,2.7781256501180017e-05,text
received nd,2.777996535060229e-05,text
patient years,2.7769035795258482e-05,text
lasted day,2.770836617165822e-05,text
onset events,2.7695051143448165e-05,text
shoulders,2.7677697148244812e-05,text
color,2.7676018389673784e-05,text
vaccine clinic,2.767162445400246e-05,text
date pfizer,2.7669265976266533e-05,text
computerised tomogram,2.766042062653019e-05,text
got home,2.7615007069875737e-05,text
rhythm,2.7600347648428623e-05,text
dropped,2.756419534660575e-05,text
line,2.749239281887828e-05,text
email,2.7485958720336e-05,text
anxious,2.7456147283924005e-05,text
went home,2.7432257309813597e-05,text
paraesthesia,2.740930509363606e-05,text
jan age,2.738942118698157e-05,text
antihistamines,2.7367457946463276e-05,text
date feb,2.7360414406839775e-05,text
lift,2.7347087179308326e-05,text
mg daily,2.7345283758196332e-05,text
detailed concurrent,2.7336478998467905e-05,text
visual,2.7333196425912933e-05,text
fever fatigue,2.72988191369493e-05,text
cyanocobalamin,2.7294952445900784e-05,text
refrigerator,2.728629819961474e-05,text
led,2.7263806179097183e-05,text
covid covid,2.7263555663019466e-05,text
patient history,2.72064058269149e-05,text
day vaccine,2.7188683490789768e-05,text
vaccine jan,2.716191954480594e-05,text
rash body,2.71387634316046e-05,text
anemia,2.71367678457693e-05,text
patient seen,2.71223281238185e-05,text
late,2.712226125965208e-05,text
site soreness,2.7116964725277368e-05,text
like symptoms,2.7067232285896715e-05,text
test came,2.704578952978956e-05,text
medication patient,2.702301737668337e-05,text
date prophylactic,2.7007818739129347e-05,text
strong,2.6970859133258466e-05,text
depression,2.6962613231615807e-05,text
tract,2.6950020803363692e-05,text
suddenly,2.6931603340061675e-05,text
specified,2.6922971916083704e-05,text
vaccine event,2.6904389428539446e-05,text
total administered,2.6896664456691387e-05,text
weeks pregnant,2.6891437954721615e-05,text
year-old dose,2.686453134825067e-05,text
site swelling,2.6853206295772984e-05,text
pending,2.680571371760306e-05,text
suspect vaccine,2.6797624866036475e-05,text
patient mother,2.6781284105782628e-05,text
dermatologist,2.6779121438419388e-05,text
event patient,2.677619049450663e-05,text
neurological,2.676142246440359e-05,text
herpes,2.6756294355386497e-05,text
red swollen,2.6750562681047246e-05,text
pain legs,2.673909155658927e-05,text
drinking,2.673415293510355e-05,text
rn,2.6702192196983703e-05,text
left administration,2.6701524359087947e-05,text
formula,2.6700227456449355e-05,text
house,2.6699244395155717e-05,text
metformin,2.6689254561063714e-05,text
dizziness dizziness,2.6681139761794234e-05,text
experienced fever,2.6679523305902412e-05,text
came negative,2.6667647167527346e-05,text
ok,2.6661656198511894e-05,text
mar lot,2.6655476887670454e-05,text
waiting,2.6654660476331463e-05,text
yesterday,2.6638854847936736e-05,text
left leg,2.661775702913889e-05,text
happen,2.6597111349137928e-05,text
apr received,2.656731763059521e-05,text
insomnia,2.6516057990170484e-05,text
got covid,2.6506067475175404e-05,text
fatigue muscle,2.6501725170921317e-05,text
right shoulder,2.6499599870453036e-05,text
mental,2.647255275221925e-05,text
barely,2.6468589342192277e-05,text
us-pfizer patient,2.6437448997950617e-05,text
mom,2.640973326734596e-05,text
pfizer-sponsored,2.638795663076087e-05,text
influenza,2.6378537052976574e-05,text
wrist,2.6374804526323347e-05,text
attempted,2.637149406475143e-05,text
frozen,2.6350103893329788e-05,text
intramuscularly,2.6334630436017286e-05,text
vaccine treatment,2.633289133242485e-05,text
gabapentin,2.6268189110706464e-05,text
experienced feeling,2.6224018316192165e-05,text
weight past,2.6211719382877853e-05,text
soon,2.6207079701249847e-05,text
father,2.6180682518866683e-05,text
stress,2.6165453008906948e-05,text
doctor told,2.61175425616805e-05,text
additionally,2.61161605181616e-05,text
protein,2.6114696923650325e-05,text
cholesterol,2.6091994437547578e-05,text
tell,2.6052755948682145e-05,text
detailed patient,2.5977925834652814e-05,text
leg pain,2.593818754409266e-05,text
spine,2.592074009225065e-05,text
laid,2.591833786238168e-05,text
swollen tongue,2.5896523883149136e-05,text
decided,2.58817969475133e-05,text
sweats,2.5864166878163637e-05,text
mobility,2.584850431204144e-05,text
impairment,2.5794620779467067e-05,text
patient blood,2.577849037993863e-05,text
humira,2.5738040928431925e-05,text
dose total,2.572118347326627e-05,text
yes,2.5720712241254572e-05,text
stiff,2.5712400665506673e-05,text
following day,2.5615219138191633e-05,text
running,2.5574004663376333e-05,text
flushing,2.553722882336362e-05,text
hard time,2.552944662056351e-05,text
right administration,2.552672109678612e-05,text
stiffness,2.549838550004165e-05,text
birth,2.5477944931459346e-05,text
heartbeat,2.545875846055476e-05,text
terrible,2.543059675904594e-05,text
non-contactable reporter,2.5424041126404805e-05,text
higher,2.5388106420901583e-05,text
